fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
7.309806352712495,0.9003516009527598,0.04475484118218763,5.297871157301051,0.08234967725452083,3.5245158817812374,13.475484118218763,0.9982268644468987,3.413987090180833,0.5147548411821876,10.339870901808329,0,3
7.696920708243869,0.32497433923536556,0.3697433923536558,6.1002758531649075,0.035512830382317215,16.994867847073117,80.92301770609673,0.9924066717988049,3.2201026430585378,0.3602052861170754,11.947690531182902,1,3
7.69799454165847,0.5139197816663388,0.2718261936104007,7.401884026314843,0.050986630277723134,102.24840391727324,331.02111863856646,0.9954697053138468,3.1602673944455377,0.4736523872208014,11.0,1,3
9.858416228999678,0.6319560988243373,0.4212042236837429,2.056087802351325,0.1821423729562056,5.146373992162249,15.414504031351004,0.9989023284266483,3.217085856943277,0.63,8.626879687851487,0,3
9.050382964208794,0.2508575729041369,0.4442725904395928,2.5761101513329003,0.03148698366562703,5.0,27.85451808791856,0.9930179173865004,3.0443644573624433,0.31307809800623787,10.702603266874593,1,3
9.045503991195433,0.23829569226536265,0.28590966143687035,8.268214148089323,0.03727268923754197,119.90966143687038,204.52321222133983,0.9941497448664995,2.9354496008804567,0.38409033856312963,10.795483071843519,1,3
7.930974288339384,0.6387094046525257,0.45793504744404107,10.367692837454618,0.23940548056299132,33.025811906949485,225.83846418727308,0.9982612821395758,2.8792922865018156,0.7307077134981846,9.084512855830308,1,3
6.813516628915482,0.7575543271092002,0.054066515661929104,1.6595653831263972,0.23388425915706845,14.513170819296949,27.648337108451774,0.994276116211813,3.318648337108452,0.4910767195183248,10.178465609633504,0,3
9.077869066953504,0.5778279868244274,0.3737295689701595,2.138519370798061,0.06629507910728662,34.258194218875786,182.55327332616238,0.996844261866093,3.2222541734337264,0.38442618660929917,8.547950354934073,1,3
7.894576582305516,1.0943276265773223,0.01099059071790034,3.7828998944892356,0.08985611603336478,5.549529535895017,12.351411392314949,0.9978749085232764,3.5475705696157473,0.5125235232052492,10.864858860768505,0,3
7.38291108057661,1.15782861811681,0.01367113553871202,4.261962243596373,0.09443666208649151,5.0,14.1708891942339,0.9964256930218814,3.6190630915690303,0.5341897673960474,10.76493789380888,0,3
7.383751060834934,1.2750889957772569,0.0216248939165066,3.6569923619884754,0.11321261669184275,4.135004243339736,11.16248939165066,0.996195892956056,3.4567502121669866,0.45189974539961586,10.597251485168908,0,3
8.13227580037211,0.5312910320148845,0.3094639026989162,11.324891396694733,0.053881838669147405,70.11159077246381,348.10284814796967,0.9976990157752434,3.102363226617052,0.5489278053978325,11.0,1,3
7.581574411479267,0.39260467349230477,0.35975432548639025,5.598520716437928,0.0533464534289939,36.02456745136098,191.61669539396465,0.9958889446468876,3.184447232344378,0.41036851177041467,9.30982698054439,1,3
7.491121039539238,0.2543951168863291,0.2380244155683545,7.988846238472132,0.055503885724886036,84.43784413094946,207.64927791597472,0.996262486234762,3.3170588050245575,0.5728634804777217,9.575804675453165,1,3
6.773965278983221,0.8049074908112411,0.017886706314765122,2.0588784764412726,0.08000762900097314,5.894335315738256,12.211329368523488,0.996063398810557,3.558453174740939,0.620490178416443,10.029248513196308,0,3
7.612661051752165,0.5861239472035309,0.3737983155256495,7.5111063063357735,0.17324278399397064,73.7662132826616,255.9134816674384,0.9961808752566722,3.002894263564624,0.6071057364353762,9.782430002088608,1,3
7.219150362737521,0.30055656357413607,0.26376420007605594,3.7574510882125614,0.0525679236349808,11.456610920153594,129.03112180227922,0.9948926396334598,3.189688781977208,0.484877327224328,9.51047254676824,1,3
8.47927733981673,0.7745774956448279,0.19075245668780305,1.8717527729386978,0.0929546117885823,25.325768631430385,48.61958795489783,0.9975331232972797,3.336628843157152,0.6679277339816728,9.776082409020434,0,3
5.074497269004617,0.22724296176606462,0.2404939672280554,3.8582138780134443,0.041,83.06404046430063,177.63813554850896,0.9961873981629483,3.46547385798824,0.5064617924443509,8.489718470642586,1,3
6.836822367815784,0.8846603795654915,0.01695950293742704,1.8456074559385944,0.08696946633459024,5.847975146871352,11.543925440614055,0.9958114891821205,3.5423987573435674,0.5950342837804109,10.094423610472216,0,3
7.936809776266402,0.6166871416979461,0.444662593222333,10.943557911819742,0.2335705633911864,33.490797016885345,225.15951118667996,0.9982815951118668,2.8792024440666,0.7252760894934396,9.142944738977468,1,3
7.597314572538405,1.1488256617012926,0.004384768278631204,4.063647348158174,0.09414990061888973,5.21923841393156,13.34228475820532,0.9971086331203213,3.597114237910266,0.5290380793034221,10.765771524179467,0,3
9.225117626891807,0.23,0.3662059872869204,6.31807559279907,0.04181660720407844,19.13820381392388,117.48239491476815,0.9959756165674686,3.132312186458501,0.4948239491476816,10.297740550900116,1,3
7.7953051680901435,0.6144079299775906,0.4530203445393429,10.536019824943976,0.2321927495123884,33.29081897752738,225.48774131685764,0.9981080594748319,2.8857042247864784,0.7225508613483572,9.158163795505475,1,3
10.399486631716977,0.6077411795546975,0.48989732634339533,2.096406422018837,0.19916320969867204,5.0,16.08727260811396,0.9993717647444337,3.1586139056358373,0.6282032110094184,8.40616041939628,0,3
7.128890280498183,0.3292448897594187,0.32288902804981834,10.433750502235608,0.037768877756014535,15.364413829039966,65.4799749510327,0.9936341301604642,3.2290216934106906,0.40808927853949134,11.436441382903997,1,3
6.586524660200987,0.2417021137315132,0.34,13.392197281607897,0.05420566934831251,40.78014091543421,173.89362607451642,0.9964248222191601,3.2095035228858553,0.49560281830868425,10.37801409154342,1,3
11.702073551580483,0.23016321074736587,0.38097926448419517,10.975959832001944,0.03391839462631707,14.836789252634135,122.7715049536878,0.9995629029722127,2.939792644841952,0.5480414710316097,9.732642149473172,1,3
6.674032250118222,0.21435080625295555,0.3089065864519297,11.102506698246701,0.04889294343912555,38.71754031264778,200.0432795831363,0.9957175403126478,3.111298387494089,0.45435080625295554,10.028245968735222,1,3
8.58577506313128,0.5087476830807132,0.3300850883837925,15.642462089646678,0.05941823926768234,36.28237152777958,342.3887320075203,0.9998012763257569,3.0371550126262563,0.6115075820706645,10.829300757575364,1,3
7.051446024231028,0.4608676145386171,0.22485539757689715,1.945376777259907,0.04627169036346543,143.101221696172,296.3932780428478,0.992703462348556,3.277629331220953,0.40156008424983153,10.805784096924114,1,3
6.839344970486481,0.5022118046000104,0.28475544392431373,3.750829586810732,0.03898340826378535,5.303275147567596,16.87707396702683,0.9928647381640542,3.382786035416223,0.44885153836757485,11.79632085894587,0,3
9.127176310271254,0.24101045811010646,0.28696862566968057,7.797731613476006,0.037404183244042585,123.44424803944145,208.80836648808517,0.9940459935204601,2.9656797771569203,0.4052614527526617,10.838326702382965,1,3
6.976674280880024,0.29537290733553057,0.3015677316611736,4.2613774758635445,0.04561187220065917,7.0764840250823955,126.3040335423533,0.9944147260376236,3.2600570767392885,0.4784512939185892,9.900380511595257,1,3
7.493104574203194,0.9463624290097661,0.0730479653081232,2.0626249211219623,0.06623251104292527,20.872085173820878,48.93770820186994,0.9971291105836252,3.3143604258691046,0.5693104574203195,9.712458359626012,0,3
8.781093022894305,0.38113065537797475,0.37094221281497897,6.160489782576998,0.0925081677120275,25.169598306696216,56.830401693303784,0.996053530232052,3.3113190979409706,0.6343341789489032,10.684924594960336,0,3
7.299339370770595,0.9778199235429645,0.05089184945969627,2.1293980007085054,0.06092402763861847,19.986787415411907,49.05615348449939,0.9970389344604075,3.3097687797697084,0.5495045280779466,9.705945663064641,0,3
6.230220811345786,0.21116178382963888,0.34,10.541766490766294,0.044534564879385646,38.744118921975925,193.74484051073472,0.9953813609475126,3.158602973049398,0.4548823784395185,10.174411892197591,1,3
6.853912224707596,0.8042497646034338,0.031543416853069675,3.3006441908990576,0.07953912224707596,4.845658314693033,12.769561123537978,0.9968003435684795,3.4922829157346515,0.5876741382054111,10.046195140442247,0,3
9.389363051404182,0.691157209508452,0.35524840685389086,3.202513034831802,0.16386207274717984,4.387492758426776,15.387492758426777,0.9989957452205617,3.233500868988787,0.5963121017134727,8.951256517415901,0,3
9.907531263312373,0.48221291743582595,0.5321245843391571,5.509716640633581,0.06046025010649898,12.25662498225017,54.14597911045887,0.9981296604376706,3.2462389583629165,0.5060622921695785,9.940260409270904,0,3
8.981124391734955,0.8819511582508004,0.2582503173167093,3.116860852589949,0.15128527078290013,5.0,15.054082927823304,0.9980757160989526,3.3822905119615236,0.5874337317520487,9.4878046330032,0,3
8.00174163127674,1.258606694978608,0.01147833232219257,2.846091600942517,0.1065824193461897,5.573916616109629,10.147833232219257,0.9971474931230161,3.4885216676778072,0.4516524954498666,10.957391661610963,0,3
8.720306040950963,0.236732240581495,0.282157377395588,8.055584719083322,0.037522841506960794,116.15737739558803,201.33377078624983,0.9943329814038487,2.9679693959049036,0.387842622604412,10.607868869779402,1,3
7.23607494171144,0.32113395784759535,0.3313395784759533,9.883051520118597,0.03743302107620233,16.226791569519065,69.401873542786,0.9934051709596252,3.235464168609619,0.39092833721923737,11.60205620628358,1,3
8.915710658889635,0.7291929319376504,0.2920947545186181,3.719224735756761,0.14692541143908394,4.100430702357355,15.100430702357356,0.9988062842635558,3.2679483157171174,0.5805236886296545,9.20961236787838,0,3
5.03687680082929,0.22375801303193443,0.22610754976358471,7.260309881210492,0.04742254289008525,59.523682228122404,164.7849004728306,0.9970979772132392,3.342150995271694,0.4516773507092459,8.350320521277377,1,3
9.039290401754029,0.6651639026315934,0.3171531050876739,1.9896721947368132,0.15513335919297067,5.367759350877289,14.528962596490842,0.9981496182070172,3.303426146842143,0.63,8.970026993859799,0,3
9.315221484826438,0.23414129752528928,0.40484778515173564,7.952613880780154,0.031929351237355366,10.858702474710729,117.20218346459502,0.996221310078757,3.178477851517356,0.5003044296965288,10.528259505057854,1,3
6.4104317879796255,0.2758833259505753,0.3606954525319751,9.689708314876437,0.07600980719992453,37.13768947783437,205.48401471526125,0.9955691249446293,3.0934352318030562,0.4917386313299377,9.927537895566873,1,3
8.300843141684206,0.4861096084189468,0.3693445752224561,3.7044463935649237,0.05934035951403505,35.06554247775439,187.06132676933336,0.9963205058850105,3.206025294250526,0.3959831371663159,8.926216991101757,1,3
7.5080110426577615,0.2496187202138603,0.2146139021271732,13.639284319418872,0.06638706149016421,46.30598744624918,187.7721957456536,0.9977416214808783,3.112278042543464,0.4861582936184804,9.384748808554413,1,3
4.254053195700371,0.2191367241607427,0.2316546896642971,5.061390574499734,0.04127578161071618,63.66906206714059,157.2757816107162,0.9968791174988457,3.417904059758557,0.4393381241342812,8.005515632214324,1,3
10.84100019763369,0.3406231392537022,0.5490692596541547,1.7329231985438092,0.05239769793265117,7.0807699908988075,38.82615597451666,0.9967714625874403,3.0398154393447143,0.40068465947213083,9.350307601092142,0,3
7.54403245490597,0.3877242191377762,0.359253766065413,5.697381202080943,0.053033603790883094,36.07462339345871,191.85446111892884,0.9958664194729436,3.183320973647179,0.41111935090188056,9.329849357383482,1,3
6.15757683046917,0.20748498796099213,0.3407676910729223,9.348381013097852,0.04147980692057642,37.92323089270777,200.6353467403619,0.9950345460982815,3.1417273049140753,0.4388484633906166,10.069292357083109,1,3
9.438691127643374,0.6489719813117552,0.3678877918898339,2.02205603737649,0.16830278853310582,5.259813208745034,14.960747165019864,0.9985166350902669,3.2613271514105633,0.63,8.802710473554804,0,3
8.53075376057482,0.29842608408099214,0.27355942476290107,6.158116149706122,0.04844550663932057,9.677971238145055,131.36318805434348,0.9967348696898237,3.0896608628556486,0.5119855088438933,9.243826106126718,1,3
11.320116029948505,0.24371097057289992,0.38548438822916,9.735758427996458,0.033862890294271,15.411329117186996,119.29803794531702,0.9985208565307306,2.96701962054683,0.5184647676823303,10.070196205468298,1,3
5.3617246713685205,0.2312641453991593,0.24394069605642227,3.4503509666567003,0.041,89.32559783583375,184.41670224429708,0.9959599140602762,3.480409682911163,0.5282910750240076,8.650565815966372,1,3
7.405130483296531,0.23,0.3564560561605171,2.93809946897927,0.04734156817570696,22.06318315184486,113.58242246420684,0.9933431351633396,3.2753111763124156,0.4558242246420685,10.720237566377591,1,3
7.154543485897519,0.3231514014074123,0.3241210633789237,10.89333718313374,0.03843634788718016,15.92727535213664,65.76970528176602,0.9937860574999716,3.240121207746439,0.4020605316894619,11.469698063390267,0,3
7.527639562720137,0.6006007287997708,0.2928155335681467,1.4170813118395873,0.04051243935518762,8.618021863993121,55.07038833920367,0.9936429945446219,3.1127123789758806,0.5424120145759954,10.231158979680322,0,3
10.313145517676194,0.614945880243439,0.47817813990592634,2.0782863794190485,0.2016164584210264,5.265388695989408,16.3136411861693,0.9992868479105281,3.1638601992143913,0.6271048505892065,8.433776743125925,0,3
6.661075978318093,0.24809222671297937,0.34,13.98860782654474,0.0562292051257768,41.20614844753196,169.7400526365634,0.9966431510793601,3.220153711188299,0.5041229689506392,10.420614844753196,1,3
8.271703651024724,1.0426370791802213,0.019191532886420667,3.347449637617343,0.08614243785098524,5.959576644321033,10.919153288642066,0.9987518388403755,3.4808084671135795,0.486361897988893,10.995957664432103,0,3
7.519433529717821,0.8931579485791458,0.02,2.61943352971782,0.08107287573644183,6.0,11.487854043926362,0.997495466191735,3.514149783074845,0.5582995661496908,10.487753253877319,0,3
5.9865515377517555,0.24877889589420027,0.4180527602644993,3.620709818545254,0.031633668768260084,5.329208596032511,111.74340496693759,0.9917938128940488,3.4872028825157733,0.43768153390742526,11.41468588343849,1,3
9.79183795589477,0.5347959488973693,0.528908251802371,1.747959488973693,0.05591837955894772,7.739797444868465,51.52040511026307,0.9970751861891431,3.1595918977947384,0.5564387846692108,9.63285671543683,0,3
6.418064134191972,0.22726264007359767,0.34,12.04451307353578,0.04963316935663926,39.817509338239844,183.27928395216153,0.9959314735358479,3.1854377334559962,0.4763501867647969,10.281750933823984,1,3
7.30661424964377,1.1274121206136578,0.0,3.7752891023558286,0.1234592959342653,6.712072089864224,16.334643758905763,0.9963058348863779,3.581750695649281,0.5353307124821886,10.559921374465654,0,3
6.8588495484705465,0.8512905548901705,0.0,1.499151871391946,0.25032596126667844,14.92109161137331,27.528761288236332,0.9948953760776822,3.3504056000431155,0.5129424774235274,9.88827432270582,0,3
7.020602842554446,0.28394170233196003,0.43023517725956445,2.352633327998821,0.030952964548087113,11.347134781283117,102.65286521871688,0.9912023517725956,3.3688804247828132,0.3762934749276044,12.041768795915244,1,3
7.569990267061203,1.5207307774458763,0.0,2.422604629092066,0.13099805341224063,5.0,9.75024332346992,0.9950360895430369,3.5195063264102178,0.4210068130571578,10.869990267061203,0,3
